D;G;C;SC;P;CCIF;GLOSA
05;2;1;05;01;05.2.1.05.01;OTROS TEXTILES PARA EL HOGAR N.C.P.
05;2;1;05;02;05.2.1.05.02;OTRO TIPO DE MATERIALES PARA EL HOGAR N.C.P.
05;2;1;06;00;05.2.1.06.00;REPARACIÓN DE TEXTILES PARA EL HOGAR
05;2;1;06;01;05.2.1.06.01;REPARACIÓN DE TEXTILES PARA EL HOGAR
05;3;0;00;00;05.3.0.00.00;ARTEFACTOS PARA EL HOGAR
05;3;1;00;00;05.3.1.00.00;ARTEFACTOS PARA EL HOGAR GRANDES, ELÉCTRICOS O NO
05;3;1;01;00;05.3.1.01.00;ARTEFACTOS PARA REFRIGERACIÓN
05;3;1;01;01;05.3.1.01.01;REFRIGERADORES
05;3;1;01;02;05.3.1.01.02;OTROS ARTEFACTOS PARA REFRIGERACIÓN N.C.P.
05;3;1;02;00;05.3.1.02.00;ARTEFACTOS PARA EL LAVADO Y SECADO
05;3;1;02;01;05.3.1.02.01;LAVADORAS Y/O SECADORAS DE ROPA
05;3;1;02;02;05.3.1.02.02;LAVAVAJILLAS O LAVAPLATOS ELÉCTRICO
05;3;1;02;03;05.3.1.02.03;REPUESTOS Y ACCESORIOS PARA ARTEFACTOS DE LAVADO Y SECADO
05;3;1;03;00;05.3.1.03.00;ARTEFACTOS PARA COCINAR Y PREPARAR ALIMENTOS
05;3;1;03;01;05.3.1.03.01;COCINAS
05;3;1;03;02;05.3.1.03.02;HORNO MICROONDAS Y OTRO TIPO DE HORNOS
05;3;1;03;03;05.3.1.03.03;PARRILLAS
05;3;1;03;04;05.3.1.03.04;OTROS ARTEFACTOS PARA COCINAR Y PREPARAR ALIMENTOS N.C.P.
05;3;1;04;00;05.3.1.04.00;ARTÍCULOS PARA EL ACONDICIONAMIENTO DEL HOGAR
05;3;1;04;01;05.3.1.04.01;ARTEFACTOS PARA LA CALEFACCIÓN DEL HOGAR
05;3;1;04;02;05.3.1.04.02;VENTILADOR GRANDE
05;3;1;04;03;05.3.1.04.03;AIRE ACONDICIONADO
05;3;1;04;04;05.3.1.04.04;CALENTADORES DE AGUA
05;3;1;04;05;05.3.1.04.05;CALEFACTORES COMBUSTIÓN SÓLIDA
05;3;1;04;06;05.3.1.04.06;OTROS ARTEFACTOS PARA EL ACONDICIONAMIENTO DEL HOGAR N.C.P.
05;3;1;05;00;05.3.1.05.00;MÁQUINAS DE LIMPIEZA DE PISO
05;3;1;05;01;05.3.1.05.01;ASPIRADORAS Y ENCERADORAS
05;3;1;05;02;05.3.1.05.02;OTROS ARTEFACTOS PARA LA LIMPIEZA DE PISO N.C.P.
05;3;1;06;00;05.3.1.06.00;OTROS ARTEFACTOS GRANDES PARA EL HOGAR
05;3;1;06;01;05.3.1.06.01;MÁQUINAS DE COSER, TEJER Y BORDAR
05;3;1;06;02;05.3.1.06.02;ARTEFACTOS GRANDES NO ELÉCTRICO PARA COCINA Y BAÑO
05;3;1;06;03;05.3.1.06.03;PANELES SOLARES Y SIMILARES
05;3;1;06;04;05.3.1.06.04;OTROS ARTEFACTOS GRANDES PARA EL HOGAR N.C.P.
05;3;1;07;00;05.3.1.07.00;ENTREGA E INSTALACIÓN DE ARTEFACTOS GRANDES PARA EL HOGAR
05;3;1;07;01;05.3.1.07.01;SERVICIO DE ENTREGA DE ARTEFACTOS GRANDES PARA EL HOGAR
05;3;1;07;02;05.3.1.07.02;SERVICIO DE INSTALACIÓN DE ARTEFACTOS GRANDES PARA EL HOGAR
05;3;2;00;00;05.3.2.00.00;ARTEFACTOS ELÉCTRICOS PARA EL HOGAR PEQUEÑOS
05;3;2;01;00;05.3.2.01.00;ELECTRODOMÉSTICOS PEQUEÑOS PARA EL HOGAR
05;3;2;01;01;05.3.2.01.01;CALIENTACAMAS
05;3;2;01;02;05.3.2.01.02;PROCESADORES DE ALIMENTOS
05;3;2;01;03;05.3.2.01.03;HERVIDOR ELÉCTRICO
05;3;2;01;04;05.3.2.01.04;PLANCHAS
05;3;2;01;05;05.3.2.01.05;VENTILADORES Y CALEFACTORES DE AIRE PORTÁTILES
05;3;2;01;06;05.3.2.01.06;OTROS ELECTRODOMÉSTICOS PEQUEÑOS DEL HOGAR N.C.P.
05;3;2;01;07;05.3.2.01.07;HORNO ELÉCTRICO PEQUEÑO
05;3;3;00;00;05.3.3.00.00;REPARACIÓN DE ARTEFACTOS PARA EL HOGAR
05;3;3;01;00;05.3.3.01.00;REPARACIÓN Y ARRIENDO DE ARTEFACTOS PARA EL HOGAR
05;3;3;01;01;05.3.3.01.01;SERVICIO DE REPARACIÓN DE ARTEFACTOS GRANDES Y ELECTRODOMÉSTICOS PEQUEÑOS PARA EL HOGAR
05;3;3;01;02;05.3.3.01.02;ARRIENDO DE ARTEFACTOS GRANDES Y ELECTRODOMÉSTICOS PEQUEÑOS PARA EL HOGAR
05;4;0;00;00;05.4.0.00.00;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR
05;4;1;00;00;05.4.1.00.00;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR
05;4;1;01;00;05.4.1.01.00;ARTÍCULOS DE VIDRIO, CRISTAL, CERÁMICA, PORCELANA, LOZA Y VAJILLA
05;4;1;01;01;05.4.1.01.01;VAJILLA
05;4;1;01;02;05.4.1.01.02;OTROS ARTÍCULOS DE CERÁMICA Y SIMILARES PARA EL HOGAR N.C.P.
05;4;1;02;00;05.4.1.02.00;CUBIERTOS Y ACCESORIOS
05;4;1;02;01;05.4.1.02.01;CUBIERTOS
05;4;1;03;00;05.4.1.03.00;UTENSILIOS DE COCINA NO ELÉCTRICOS Y ARTEFACTOS
05;4;1;03;01;05.4.1.03.01;OLLAS Y SARTENES
05;4;1;03;02;05.4.1.03.02;UTENSILIOS DE COCINA
05;4;1;04;00;05.4.1.04.00;ARTÍCULOS PARA EL HOGAR, QUE NO SEAN ELÉCTRICOS SIN IMPORTAR SU MATERIAL
05;4;1;04;01;05.4.1.04.01;RECIPIENTES Y ESPECIEROS
05;4;1;04;02;05.4.1.04.02;BALDES Y CESTOS
05;4;1;04;03;05.4.1.04.03;OTROS UTENSILIOS PARA EL HOGAR N.C.P.
05;4;1;05;00;05.4.1.05.00;SERVICIO DE REPARACIÓN DE ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR
05;4;1;05;01;05.4.1.05.01;SERVICIO DE REPARACIÓN DE ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR
05;5;0;00;00;05.5.0.00.00;HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN
05;5;1;00;00;05.5.1.00.00;HERRAMIENTAS Y EQUIPOS GRANDES
05;5;1;01;00;05.5.1.01.00;HERRAMIENTAS Y EQUIPOS GRANDES
05;5;1;01;01;05.5.1.01.01;HERRAMIENTAS Y EQUIPOS GRANDES DE JARDÍN
05;5;1;01;02;05.5.1.01.02;HERRAMIENTAS ELÉCTRICAS DE CARPINTERÍA PARA EL HOGAR
05;5;1;01;03;05.5.1.01.03;HERRAMIENTAS PARA TRABAJAR METALES PARA EL HOGAR
05;5;1;01;04;05.5.1.01.04;OTRAS HERRAMIENTAS Y EQUIPOS GRANDES PARA EL HOGAR
05;5;1;01;05;05.5.1.01.05;ACCESORIOS DE HERRAMIENTAS Y EQUIPOS GRANDES
05;5;1;02;00;05.5.1.02.00;SERVICIOS DE REPARACIÓN Y ARRIENDO DE HERRAMIENTAS Y EQUIPOS GRANDES
05;5;1;02;01;05.5.1.02.01;SERVICIO DE REPARACIÓN DE HERRAMIENTAS Y EQUIPOS GRANDES
05;5;1;02;02;05.5.1.02.02;ARRIENDO DE HERRAMIENTAS Y EQUIPOS GRANDES
05;5;2;00;00;05.5.2.00.00;HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS
05;5;2;01;00;05.5.2.01.00;HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS
05;5;2;01;01;05.5.2.01.01;HERRAMIENTAS DE SUJECIÓN
05;5;2;01;02;05.5.2.01.02;HERRAMIENTAS PARA EL PINTADO DEL HOGAR
05;5;2;01;03;05.5.2.01.03;HERRAMIENTAS MANUALES DE CARPINTERÍA
05;5;2;01;04;05.5.2.01.04;HERRAMIENTAS DE MEDICIÓN
05;5;2;01;05;05.5.2.01.05;HERRAMIENTAS DE OBRA GRUESA
05;5;2;01;06;05.5.2.01.06;OTRAS HERRAMIENTAS PEQUEÑAS NO ELÉCTRICAS N.C.P.
05;5;2;02;00;05.5.2.02.00;HERRAMIENTAS DE JARDÍN
05;5;2;02;01;05.5.2.02.01;HERRAMIENTAS PARA DESMALEZAR Y PODAR
05;5;2;02;02;05.5.2.02.02;HERRAMIENTAS PARA TRABAJAR LA TIERRA
05;5;2;02;03;05.5.2.02.03;HERRAMIENTAS DE RIEGO
05;5;2;02;04;05.5.2.02.04;OTRAS HERRAMIENTAS DE JARDÍN N.C.P.
05;5;2;03;00;05.5.2.03.00;ACCESORIOS PARA PUERTAS, VENTANAS, CORTINAS Y OTROS ARTÍCULOS SIMILARES PARA EL HOGAR
05;5;2;03;01;05.5.2.03.01;ACCESORIOS PARA PUERTAS Y VENTANAS
05;5;2;03;02;05.5.2.03.02;ACCESORIOS PARA CORTINAS
05;5;2;03;03;05.5.2.03.03;ARTÍCULOS DE METAL PARA EL HOGAR
05;5;2;04;00;05.5.2.04.00;ACCESORIOS ELÉCTRICOS PEQUEÑOS
05;5;2;04;01;05.5.2.04.01;ACCESORIOS PARA LA CONDUCCIÓN DE LA ELECTRICIDAD, DATOS Y OTROS SIMILARES
05;5;2;04;02;05.5.2.04.02;DISPOSITIVOS ELÉCTRICOS
05;5;2;04;03;05.5.2.04.03;ARTEFACTOS PARA LA ILUMINACIÓN
05;5;2;04;04;05.5.2.04.04;PILAS, BATERÍAS Y CARGADORES
05;5;2;04;05;05.5.2.04.05;OTROS ACCESORIOS ELÉCTRICOS PEQUEÑOS N.C.P.
05;5;2;05;00;05.5.2.05.00;OTROS ACCESORIOS PARA EL HOGAR
05;5;2;05;01;05.5.2.05.01;MALLAS Y REJAS
05;5;2;06;00;05.5.2.06.00;SERVICIO DE REPARACIÓN DE HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS
05;5;2;06;01;05.5.2.06.01;SERVICIO DE REPARACIÓN DE HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS
05;6;0;00;00;05.6.0.00.00;BIENES Y SERVICIOS PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
05;6;1;00;00;05.6.1.00.00;BIENES PARA EL HOGAR NO DURADEROS
05;6;1;01;00;05.6.1.01.00;PRODUCTOS DE LIMPIEZA Y CONSERVACIÓN
05;6;1;01;01;05.6.1.01.01;PRODUCTOS DE LIMPIEZA PARA LA ROPA
05;6;1;01;02;05.6.1.01.02;PRODUCTOS DE LIMPIEZA PARA CALZADO
05;6;1;01;03;05.6.1.01.03;PRODUCTOS DE LIMPIEZA DE VAJILLAS Y OLLAS
05;6;1;01;04;05.6.1.01.04;PRODUCTO DE LIMPIEZA DE SUPERFICIES DIVERSAS
05;6;1;01;05;05.6.1.01.05;PRODUCTOS DE LIMPIEZA DE PISO
05;6;1;01;06;05.6.1.01.06;INSECTICIDAS Y SIMILARES
05;6;1;01;07;05.6.1.01.07;DESINFECTANTES
05;6;1;01;08;05.6.1.01.08;OTROS PRODUCTOS DE LIMPIEZA Y CONSERVACIÓN DEL HOGAR N.C.P.
05;6;1;02;00;05.6.1.02.00;ARTÍCULOS PARA LA LIMPIEZA Y CONSERVACIÓN DEL HOGAR
05;6;1;02;01;05.6.1.02.01;ARTÍCULOS PARA LA LIMPIEZA DE ROPA
05;6;1;02;02;05.6.1.02.02;ARTÍCULOS PARA LA LIMPIEZA DE CALZADO
05;6;1;02;03;05.6.1.02.03;ARTÍCULOS PARA LA LIMPIEZA DE VAJILLAS Y OLLAS
05;6;1;02;04;05.6.1.02.04;ARTÍCULOS PARA LA LIMPIEZA DE SUPERFICIES
05;6;1;02;05;05.6.1.02.05;ARTÍCULOS PARA LA LIMPIEZA DE PISOS
05;6;1;02;06;05.6.1.02.06;OTROS ARTÍCULOS PARA LA LIMPIEZA Y CONSERVACIÓN DEL HOGAR N.C.P.
05;6;1;03;00;05.6.1.03.00;PRODUCTOS DE PAPEL, PLÁSTICO Y ALUMINIO PARA EL HOGAR
05;6;1;03;01;05.6.1.03.01;SERVILLETAS DE PAPEL
05;6;1;03;02;05.6.1.03.02;TOALLAS DE PAPEL
05;6;1;03;03;05.6.1.03.03;BOLSAS PLÁSTICAS
05;6;1;03;04;05.6.1.03.04;OTROS PRODUCTOS DE PAPEL, PLÁSTICO Y ALUMINIO PARA EL HOGAR N.C.P.
05;6;1;04;00;05.6.1.04.00;OTROS ARTÍCULOS PARA EL HOGAR NO DURADEROS
05;6;1;04;01;05.6.1.04.01;ARTÍCULOS DE COSTURA Y TEJIDO
05;6;1;04;02;05.6.1.04.02;CLAVOS Y OTROS SIMILARES
05;6;1;04;03;05.6.1.04.03;AROMATIZANTES
05;6;1;04;04;05.6.1.04.04;OTROS ARTÍCULOS PARA EL HOGAR NO DURADEROS N.C.P.
05;6;1;04;05;05.6.1.04.05;EXTINTOR PARA USO DOMÉSTICO
05;6;2;00;00;05.6.2.00.00;SERVICIOS DOMÉSTICOS Y PARA EL HOGAR
05;6;2;01;00;05.6.2.01.00;SERVICIOS DOMÉSTICOS Y PARA EL HOGAR
05;6;2;01;01;05.6.2.01.01;SERVICIO DOMÉSTICO
05;6;2;01;02;05.6.2.01.02;OTROS SERVICIOS DE LIMPIEZA PARA EL HOGAR N.C.P.
05;7;0;00;00;05.7.0.00.00;GASTOS NO DESGLOSADOS EN MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
05;7;1;00;00;05.7.1.00.00;GASTOS NO DESGLOSADOS EN MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
05;7;1;01;00;05.7.1.01.00;GASTOS NO DESGLOSADOS EN MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
05;7;1;01;01;05.7.1.01.01;GASTOS NO DESGLOSADOS EN MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
06;0;0;00;00;06.0.0.00.00;SALUD
06;1;0;00;00;06.1.0.00.00;PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS
06;1;1;00;00;06.1.1.00.00;PRODUCTOS FARMACÉUTICOS
06;1;1;01;00;06.1.1.01.00;MEDICAMENTOS
06;1;1;01;01;06.1.1.01.01;ANTIINFECCIOSOS
06;1;1;01;02;06.1.1.01.02;APARATO CARDIOVASCULAR
06;1;1;01;03;06.1.1.01.03;APARATO GENITOURINARIO
06;1;1;01;04;06.1.1.01.04;HORMONAS
06;1;1;01;05;06.1.1.01.05;APARATO LOCOMOTOR
06;1;1;01;06;06.1.1.01.06;APARATO RESPIRATORIO
06;1;1;01;07;06.1.1.01.07;DERMATOLÓGICO
06;1;1;01;08;06.1.1.01.08;SISTEMA NERVIOSO
06;1;1;01;09;06.1.1.01.09;APARATO DIGESTIVO Y METABÓLICO
06;1;1;01;10;06.1.1.01.10;ÓRGANOS DE LOS SENTIDOS
06;1;1;01;11;06.1.1.01.11;AGENTES DE DIAGNÓSTICO
06;1;1;01;12;06.1.1.01.12;SANGRE Y ÓRGANOS HEMATOPOYÉTICOS
06;1;1;01;13;06.1.1.01.13;ANTINEOPLÁSICOS Y AGENTES INMUNOLÓGICOS
06;1;1;01;14;06.1.1.01.14;PRODUCTOS HOMEOPÁTICOS Y FITOTERAPIA
06;1;1;01;15;06.1.1.01.15;MEDICAMENTOS AGREGADOS Y OTROS MEDICAMENTOS N.C.P.
06;1;2;00;00;06.1.2.00.00;OTROS PRODUCTOS MÉDICOS
06;1;2;01;00;06.1.2.01.00;PRODUCTOS MÉDICOS PARA ANTICONCEPCIÓN
06;1;2;01;01;06.1.2.01.01;ANTICONCEPTIVOS MECÁNICOS
06;1;2;02;00;06.1.2.02.00;PRODUCTOS DE TRAUMATOLOGÍA
06;1;2;02;01;06.1.2.02.01;PRODUCTOS PARA APOYO MÉDICO
06;1;2;03;00;06.1.2.03.00;INSUMOS CLÍNICOS
06;1;2;03;01;06.1.2.03.01;PRODUCTOS DE USO MÉDICO/CLÍNICO
06;1;3;00;00;06.1.3.00.00;ARTEFACTOS Y EQUIPOS TERAPÉUTICOS
06;1;3;01;00;06.1.3.01.00;LENTES DE CORRECCIÓN
06;1;3;01;01;06.1.3.01.01;ARMAZONES PARA LENTES Y CRISTALES
06;1;3;01;02;06.1.3.01.02;ACCESORIOS PARA LENTES DE CRISTAL Y DE CONTACTO
06;1;3;02;00;06.1.3.02.00;OTROS ARTEFACTOS ORTOPÉDICOS
06;1;3;02;01;06.1.3.02.01;PRÓTESIS Y ACCESORIOS PARA APOYO MÉDICO
06;1;3;03;00;06.1.3.03.00;SOPORTE ORTOPÉDICO
06;1;3;03;01;06.1.3.03.01;SOPORTE ORTOPÉDICO Y ARTÍCULOS DE APOYO MÉDICO
06;1;3;04;00;06.1.3.04.00;ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD
06;1;3;04;01;06.1.3.04.01;EQUIPOS MÉDICOS PARA CONTROL DE PACIENTES
06;1;3;05;00;06.1.3.05.00;EQUIPOS DE APOYO MÉDICO
06;1;3;05;01;06.1.3.05.01;ARTÍCULOS PARA EL DESPLAZAMIENTO, MOVILIDAD Y REPOSO DE PERSONAS
06;1;3;06;00;06.1.3.06.00;REPARACIÓN DE ARTEFACTOS Y EQUIPOS TERAPÉUTICOS
06;1;3;06;01;06.1.3.06.01;REPARACIÓN DE LENTES ÓPTICOS
06;1;3;06;02;06.1.3.06.02;REPARACIÓN DE ARTEFACTOS Y EQUIPOS TERAPÉUTICOS N.C.P.
06;2;0;00;00;06.2.0.00.00;SERVICIOS PARA PACIENTES EXTERNOS
06;2;1;00;00;06.2.1.00.00;SERVICIOS MÉDICOS
06;2;1;01;00;06.2.1.01.00;CONSULTAS MÉDICAS
06;2;1;01;01;06.2.1.01.01;CONSULTAS DE PROFESIONALES DE LA SALUD EN CLÍNICAS, ESTABLECIMIENTOS PRIVADOS O SEMI-PÚBLICOS
06;2;1;01;02;06.2.1.01.02;CONSULTAS DE PROFESIONALES DE LA SALUD EN HOSPITAL PÚBLICO Y CONSULTORIOS
06;2;1;01;03;06.2.1.01.03;CONSULTAS DE PROFESIONALES Y ESPECIALISTAS EN MEDICINA ALTERNATIVA
06;2;1;01;04;06.2.1.01.04;OTRAS CONSULTAS MÉDICAS N.C.P.
06;2;1;02;00;06.2.1.02.00;SERVICIOS QUIRÚRGICOS Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS
06;2;1;02;01;06.2.1.02.01;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN CRÁNEO, CUERO CABELLUDO Y CUELLO
06;2;1;02;02;06.2.1.02.02;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN COLUMNA
06;2;1;02;03;06.2.1.02.03;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN NERVIOS PERIFÉRICOS
06;2;1;02;04;06.2.1.02.04;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN OFTALMOLOGÍA
06;2;1;02;05;06.2.1.02.05;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN OTORRINOLARINGOLOGÍA
06;2;1;02;06;06.2.1.02.06;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN CIRUGÍA PLÁSTICA Y REPARADORA
06;2;1;02;07;06.2.1.02.07;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN DERMATOLOGÍA
06;2;1;02;08;06.2.1.02.08;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN CARDIOLOGÍA
06;2;1;02;09;06.2.1.02.09;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN GASTROENTEROLOGÍA
06;2;1;02;10;06.2.1.02.10;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN UROLOGÍA
06;2;1;02;11;06.2.1.02.11;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN GINECOLOGÍA
06;2;1;02;12;06.2.1.02.12;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN TRAUMATOLOGÍA
06;2;1;02;13;06.2.1.02.13;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS EN NEUMOLOGÍA
06;2;1;02;14;06.2.1.02.14;OTRAS CIRUGÍAS Y PROCEDIMIENTOS MÉDICOS AMBULATORIOS
06;2;2;00;00;06.2.2.00.00;SERVICIOS DENTALES
06;2;2;01;00;06.2.2.01.00;SERVICIOS DENTALES
06;2;2;01;01;06.2.2.01.01;CONSULTAS, PROCEDIMIENTOS Y TRATAMIENTOS DENTALES
06;2;2;01;02;06.2.2.01.02;INSUMOS Y APARATOS DENTALES
06;2;3;00;00;06.2.3.00.00;SERVICIOS PARAMÉDICOS
06;2;3;01;00;06.2.3.01.00;SERVICIOS PARAMÉDICOS
06;2;3;01;01;06.2.3.01.01;EXÁMENES DE SANGRE (HEMATOLÓGICOS, BIOQUÍMICOS Y HORMONALES)
06;2;3;01;02;06.2.3.01.02;EXÁMENES DE ORINA
06;2;3;01;03;06.2.3.01.03;EXÁMENES GENÉTICOS
06;2;3;01;04;06.2.3.01.04;EXÁMENES INMUNOLÓGICOS (INMUNOQUÍMICA, INMUNOCELULARES, HISTOCOMPATIBILIDAD)
06;2;3;01;05;06.2.3.01.05;EXÁMENES MICROBIOLÓGICOS  (BACTERIAS Y HONGOS, CULTIVOS, ANTIBIOGRAMAS, SEROLÓGICOS, PARÁSITOS MACRO Y MICROSCÓPICOS)
06;2;3;01;06;06.2.3.01.06;EXÁMENES DE DEPOSICIONES, EXUDADOS, SECRECIONES Y OTROS LÍQUIDOS
06;2;3;01;07;06.2.3.01.07;IMAGENOLOGÍA EXÁMENES RADIOLÓGICOS (EXÁMENES SIMPLES Y COMPLEJOS)
06;2;3;01;08;06.2.3.01.08;OTROS SERVICIOS PARAMÉDICOS N.C.P.
06;2;3;01;09;06.2.3.01.09;TRASLADOS EN AMBULANCIA
06;2;3;01;10;06.2.3.01.10;SERVICIOS DE RESCATE PRIVADO
06;2;3;01;11;06.2.3.01.11;OTROS EXÁMENES NO DESGLOSADOS Y N.C.P.
06;2;3;01;12;06.2.3.01.12;ARRIENDO DE EQUIPO TERAPÉUTICO
06;3;0;00;00;06.3.0.00.00;SERVICIOS DE HOSPITAL
06;3;1;00;00;06.3.1.00.00;SERVICIOS DE HOSPITAL
06;3;1;01;00;06.3.1.01.00;PRESTACIÓN DE SERVICIOS HOSPITALARIOS
06;3;1;01;01;06.3.1.01.01;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN CRÁNEO, CUERO CABELLUDO Y CUELLO
06;3;1;01;02;06.3.1.01.02;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN COLUMNA
06;3;1;01;03;06.3.1.01.03;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN NERVIOS PERIFÉRICOS Y PLEXOS
06;3;1;01;04;06.3.1.01.04;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN OFTALMOLOGÍA
06;3;1;01;05;06.3.1.01.05;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN OTORRINOLARINGOLOGÍA
06;3;1;01;06;06.3.1.01.06;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN CIRUGÍA PLÁSTICA Y REPARADORA
06;3;1;01;07;06.3.1.01.07;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN DERMATOLOGÍA
06;3;1;01;08;06.3.1.01.08;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN CARDIOLOGÍA
06;3;1;01;09;06.3.1.01.09;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN GASTROENTEROLOGÍA
06;3;1;01;10;06.3.1.01.10;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN UROLOGÍA
06;3;1;01;11;06.3.1.01.11;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN GINECOLOGÍA
06;3;1;01;12;06.3.1.01.12;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN TRAUMATOLOGÍA
06;3;1;01;13;06.3.1.01.13;CIRUGÍA Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS EN NEUMOLOGÍA
06;3;1;01;14;06.3.1.01.14;OTRAS CIRUGÍAS Y PROCEDIMIENTOS MÉDICOS HOSPITALARIOS N.C.P.
06;3;1;02;00;06.3.1.02.00;SERVICIOS DE HOSPITALIZACIÓN N.C.P.
06;3;1;02;01;06.3.1.02.01;SERVICIOS DE HOSPITALIZACIÓN EN HOSPITAL PÚBLICO N.C.P.
06;3;1;02;02;06.3.1.02.02;SERVICIOS DE HOSPITALIZACIÓN EN CLÍNICA PRIVADA N.C.P.
06;3;1;02;03;06.3.1.02.03;HOSPITAL INSTITUCIONAL FF.AA. Y ORDEN
06;3;1;03;00;06.3.1.03.00;MEDICAMENTOS, CONSULTAS MÉDICAS Y EXÁMENES ASOCIADOS A SERVICIOS DE HOSPITALIZACIÓN
06;3;1;03;01;06.3.1.03.01;MEDICAMENTOS ASOCIADOS A SERVICIOS DE HOSPITALIZACIÓN
06;3;1;03;02;06.3.1.03.02;CONSULTAS MÉDICAS ASOCIADAS A SERVICIOS DE HOSPITALIZACIÓN
06;3;1;03;03;06.3.1.03.03;EXÁMENES ASOCIADOS A SERVICIOS DE HOSPITALIZACIÓN
06;4;0;00;00;06.4.0.00.00;GASTOS NO DESGLOSADOS EN SALUD
06;4;1;00;00;06.4.1.00.00;GASTOS NO DESGLOSADOS EN SALUD
06;4;1;01;00;06.4.1.01.00;GASTOS NO DESGLOSADOS EN SALUD
06;4;1;01;01;06.4.1.01.01;GASTOS NO DESGLOSADOS EN SALUD
07;0;0;00;00;07.0.0.00.00;TRANSPORTE
07;1;0;00;00;07.1.0.00.00;ADQUISICIÓN DE VEHÍCULOS
07;1;1;00;00;07.1.1.00.00;VEHÍCULOS A MOTOR
07;1;1;01;00;07.1.1.01.00;VEHÍCULOS A MOTOR NUEVOS Y USADOS
07;1;1;01;01;07.1.1.01.01;AUTOMÓVILES NUEVOS
07;1;1;01;02;07.1.1.01.02;AUTOMÓVILES SUBURBAN NUEVOS
07;1;1;01;03;07.1.1.01.03;AUTOMÓVILES UTILITARIOS LIVIANOS NUEVOS
07;1;1;01;04;07.1.1.01.04;AUTOMÓVILES USADOS
07;1;1;01;05;07.1.1.01.05;AUTOMÓVILES SUBURBAN USADOS
07;1;1;01;06;07.1.1.01.06;AUTOMÓVILES UTILITARIOS LIVIANOS USADOS
07;1;1;01;07;07.1.1.01.07;AUTOMÓVILES SIN DESCRIPCIÓN SUFICIENTE
07;1;2;00;00;07.1.2.00.00;MOTOCICLETAS
